,Ratio,QoM-pre,QoM-post
104.3,0.48717948717948717,0.07036933987775591,0.0754718809148972
104.4,0.4810126582278481,0.07185684825080878,0.07438585866467996
104.5,0.4875,0.07556113511048028,0.07436470532199477
104.6,0.5609756097560976,0.07644687101726828,0.07486118311362938
104.7,0.573170731707317,0.07716012414902243,0.07569158850411961
104.8,0.5308641975308642,0.07817176625369823,0.07380025679614573
104.9,0.573170731707317,0.07809602249053411,0.07115666780275332
105.0,0.524390243902439,0.07980748100277549,0.07040590037312344
105.1,0.5365853658536586,0.07959355487026008,0.07107769907111133
105.2,0.5487804878048781,0.07832050867929116,0.07246156994172698
105.3,0.5487804878048781,0.0778749894649989,0.0727726036939475
105.4,0.5308641975308642,0.07773670233731865,0.0751825344303787
105.5,0.5375,0.0756105075436902,0.07167132908741405
105.6,0.5,0.07303007181192378,0.07177787182196899
105.7,0.5375,0.0750327449534206,0.07264977662881039
105.8,0.5308641975308642,0.07252751223540027,0.07058470353971819
105.9,0.5121951219512195,0.07348604402376915,0.07012741510378948
106.0,0.5625,0.07560961683860354,0.06967543583626558
106.1,0.5375,0.0727320022769104,0.07164803888663886
106.2,0.4625,0.07401514711275235,0.07281838649876554
106.3,0.4875,0.07255542722156104,0.06979852801798388
106.4,0.575,0.07371804148247109,0.07020687808285156
106.5,0.5555555555555556,0.07367707231082464,0.07202081566566881
106.6,0.5432098765432098,0.07228175882379785,0.07064675873893414
106.7,0.5432098765432098,0.07338521053312658,0.07140841515516962
106.8,0.5802469135802469,0.07442432634363846,0.07105935904171057
106.9,0.5432098765432098,0.07436971964273983,0.07152143465111009
107.0,0.5625,0.07521333914772307,0.0736273391571007
107.1,0.55,0.07416006802498297,0.07239073570773093
107.2,0.625,0.07594883754498707,0.07095449381581345
107.3,0.55,0.0754718809148972,0.07188961880320818
107.4,0.5555555555555556,0.07438585866467996,0.07031602506495241
107.5,0.5061728395061729,0.07436470532199477,0.0732873729818659
107.6,0.5,0.07486118311362938,0.07111046358709089
107.7,0.47560975609756095,0.07569158850411961,0.07554761193943382
107.8,0.4875,0.07380025679614573,0.07449895427107761
107.9,0.4634146341463415,0.07115666780275332,0.07580343827038935
108.0,0.43902439024390244,0.07040590037312344,0.07098342343317758
108.1,0.43902439024390244,0.07107769907111133,0.06953789529394896
108.2,0.45121951219512196,0.07246156994172698,0.07243304415359897
108.3,0.43902439024390244,0.0727726036939475,0.07300546981109728
108.4,0.45121951219512196,0.0751825344303787,0.076988037109853
108.5,0.45121951219512196,0.07167132908741405,0.07390768851459335
108.6,0.47560975609756095,0.07177787182196899,0.07497231595544197
108.7,0.45121951219512196,0.07264977662881039,0.0734378084975827
108.8,0.43902439024390244,0.07058470353971819,0.07372181504842279
108.9,0.4146341463414634,0.07012741510378948,0.0721514034812496
109.0,0.43209876543209874,0.06967543583626558,0.07045094233937785
109.1,0.4567901234567901,0.07164803888663886,0.07024195268993752
109.2,0.4691358024691358,0.07281838649876554,0.07099644896483677
109.3,0.4567901234567901,0.06979852801798388,0.07290139585196215
109.4,0.5375,0.07020687808285156,0.06894393178135574
109.5,0.5061728395061729,0.07202081566566881,0.06927148544315381
109.6,0.47560975609756095,0.07064675873893414,0.06920336885905344
109.7,0.47560975609756095,0.07140841515516962,0.0704667683256863
109.8,0.47560975609756095,0.07105935904171057,0.06993604767267611
109.9,0.41975308641975306,0.07152143465111009,0.07174675234147797
110.0,0.48148148148148145,0.0736273391571007,0.07640746073165708
110.1,0.49382716049382713,0.07239073570773093,0.07369656031940335
110.2,0.4567901234567901,0.07095449381581345,0.07399338557780073
110.3,0.4268292682926829,0.07188961880320818,0.07207691666343762
110.4,0.4146341463414634,0.07031602506495241,0.07092852221601306
110.5,0.4268292682926829,0.0732873729818659,0.0742376868426588
110.6,0.45121951219512196,0.07111046358709089,0.07545450868244917
110.7,0.43902439024390244,0.07554761193943382,0.07600835383085366
110.8,0.4567901234567901,0.07449895427107761,0.07550259068593566
110.9,0.4634146341463415,0.07580343827038935,0.07542733813383543
111.0,0.4878048780487805,0.07098342343317758,0.07304333750338544
111.1,0.47560975609756095,0.06953789529394896,0.07186355070704112
111.2,0.49382716049382713,0.07243304415359897,0.07057182846450599
111.3,0.4878048780487805,0.07300546981109728,0.06868337757382063
111.4,0.524390243902439,0.076988037109853,0.07002520502311463
111.5,0.5061728395061729,0.07390768851459335,0.06844040238445151
111.6,0.5185185185185185,0.07497231595544197,0.06854826825775916
111.7,0.5061728395061729,0.0734378084975827,0.07085862355185214
111.8,0.5061728395061729,0.07372181504842279,0.07074305420082763
111.9,0.49382716049382713,0.0721514034812496,0.07135360234267697
112.0,0.5185185185185185,0.07045094233937785,0.06711432627728237
112.1,0.5185185185185185,0.07024195268993752,0.06962879885904798
112.2,0.5432098765432098,0.07099644896483677,0.07016405510008807
112.3,0.5365853658536586,0.07290139585196215,0.06919904410406877
112.4,0.5061728395061729,0.06894393178135574,0.06957446026410162
112.5,0.4691358024691358,0.06927148544315381,0.06894213074772412
112.6,0.524390243902439,0.06920336885905344,0.06984681580301147
112.7,0.5487804878048781,0.0704667683256863,0.07093531890039967
112.8,0.5365853658536586,0.06993604767267611,0.0716585070211985
112.9,0.5679012345679012,0.07174675234147797,0.07064628669008616
113.0,0.5125,0.07640746073165708,0.07038123127504
113.1,0.5125,0.07369656031940335,0.0722516039728866
113.2,0.5185185185185185,0.07399338557780073,0.07189547806036858
113.3,0.524390243902439,0.07207691666343762,0.07066317964921684
113.4,0.573170731707317,0.07092852221601306,0.06998105021634313
113.5,0.573170731707317,0.0742376868426588,0.06837340615770283
113.6,0.5365853658536586,0.07545450868244917,0.06998842817775128
113.7,0.5365853658536586,0.07600835383085366,0.07382334053066998
113.8,0.4634146341463415,0.07550259068593566,0.0722350412986664
113.9,0.45121951219512196,0.07542733813383543,0.07378174953987668
114.0,0.47560975609756095,0.07304333750338544,0.07363289401157842
114.1,0.524390243902439,0.07186355070704112,0.07398462571761576
114.2,0.48148148148148145,0.07057182846450599,0.07241381823755555
114.3,0.4878048780487805,0.06868337757382063,0.07074416213322957
114.4,0.4268292682926829,0.07002520502311463,0.07281547370320372
114.5,0.4,0.06844040238445151,0.07306112174850059
114.6,0.3875,0.06854826825775916,0.07240173187960933
114.7,0.45,0.07085862355185214,0.0706386578702088
114.8,0.4625,0.07074305420082763,0.0725931933643383
114.9,0.4625,0.07135360234267697,0.07082936623065418
115.0,0.4875,0.06711432627728237,0.06950610219219767
115.1,0.525,0.06962879885904798,0.07088157790005566
115.2,0.525,0.07016405510008807,0.06867984859043728
115.3,0.5185185185185185,0.06919904410406877,0.06911839154564194
115.4,0.49382716049382713,0.06957446026410162,0.07275455758643713
115.5,0.4567901234567901,0.06894213074772412,0.0743831451080477
115.6,0.41975308641975306,0.06984681580301147,0.07563883718580638
115.7,0.4691358024691358,0.07093531890039967,0.0755157532996138
115.8,0.43209876543209874,0.0716585070211985,0.07494610215769439
115.9,0.49382716049382713,0.07064628669008616,0.0737584815966313
116.0,0.5125,0.07038123127504,0.07722596021939523
116.1,0.5,0.0722516039728866,0.07641998357213747
116.2,0.3950617283950617,0.07189547806036858,0.07966365661799457
116.3,0.3950617283950617,0.07066317964921684,0.07674742476643545
116.4,0.41975308641975306,0.06998105021634313,0.07572842292967655
116.5,0.43209876543209874,0.06837340615770283,0.07490098391182422
116.6,0.4567901234567901,0.06998842817775128,0.07310569275624389
116.7,0.5679012345679012,0.07382334053066998,0.07510486695851006
116.8,0.5925925925925926,0.0722350412986664,0.07421384529457146
116.9,0.48148148148148145,0.07378174953987668,0.073070567034219
117.0,0.5308641975308642,0.07363289401157842,0.07255722673330506
117.1,0.4567901234567901,0.07398462571761576,0.07422318420855933
117.2,0.5121951219512195,0.07241381823755555,0.07429262101920132
117.3,0.5121951219512195,0.07074416213322957,0.07235634391303392
117.4,0.5432098765432098,0.07281547370320372,0.07141832528919423
117.5,0.5061728395061729,0.07306112174850059,0.06939910366541022
117.6,0.5308641975308642,0.07240173187960933,0.06986465888895024
117.7,0.49382716049382713,0.0706386578702088,0.06992316677010503
117.8,0.43209876543209874,0.0725931933643383,0.06975856255698448
117.9,0.43209876543209874,0.07082936623065418,0.06956715004747815
118.0,0.4444444444444444,0.06950610219219767,0.07018368405331396
118.1,0.41975308641975306,0.07088157790005566,0.0702225603820153
118.2,0.46835443037974683,0.06867984859043728,0.06857507436888802
118.3,0.46835443037974683,0.06911839154564194,0.06960095576820768
118.4,0.4625,0.07275455758643713,0.06892607244043521
118.5,0.425,0.0743831451080477,0.07121337747585323
118.6,0.5,0.07563883718580638,0.07347222046832019
118.7,0.5,0.0755157532996138,0.07211767991933529
118.8,0.55,0.07494610215769439,0.07065696944356935
118.9,0.575,0.0737584815966313,0.06973823866151083
119.0,0.5432098765432098,0.07722596021939523,0.070332387354757
119.1,0.6049382716049383,0.07641998357213747,0.06832150294597851
119.2,0.5679012345679012,0.07966365661799457,0.0687429249938094
119.3,0.6049382716049383,0.07674742476643545,0.06866891693783611
119.4,0.6666666666666666,0.07572842292967655,0.06908322169828308
119.5,0.5925925925925926,0.07490098391182422,0.06892280096929601
119.6,0.6049382716049383,0.07310569275624389,0.06475438135469838
119.7,0.5432098765432098,0.07510486695851006,0.06418695064968641
119.8,0.5432098765432098,0.07421384529457146,0.06468801534031932
119.9,0.654320987654321,0.073070567034219,0.06253184939402671
120.0,0.6172839506172839,0.07255722673330506,0.06644219712147242
120.1,0.6296296296296297,0.07422318420855933,0.06464985648532648
120.2,0.6463414634146342,0.07429262101920132,0.0662519861596173
120.3,0.6707317073170732,0.07235634391303392,0.06518361549906823
120.4,0.654320987654321,0.07141832528919423,0.06412883256053578
120.5,0.6341463414634146,0.06939910366541022,0.06611241786437172
120.6,0.6463414634146342,0.06986465888895024,0.06435832926367942
120.7,0.6463414634146342,0.06992316677010503,0.06533373010025244
120.8,0.6829268292682927,0.06975856255698448,0.06442268000518353
120.9,0.6790123456790124,0.06956715004747815,0.0642259115008446
121.0,0.6790123456790124,0.07018368405331396,0.06389501860073933
121.1,0.6585365853658537,0.0702225603820153,0.06491394814215123
121.2,0.675,0.06857507436888802,0.06337981286778349
121.3,0.7,0.06960095576820768,0.06254129419831637
121.4,0.6172839506172839,0.06892607244043521,0.0630530321224668
121.5,0.5925925925925926,0.07121337747585323,0.06370300285188917
121.6,0.5802469135802469,0.07347222046832019,0.066196972299736
121.7,0.5925925925925926,0.07211767991933529,0.06841222291206855
121.8,0.5925925925925926,0.07065696944356935,0.06916379173108478
121.9,0.5802469135802469,0.06973823866151083,0.07111383831424345
122.0,0.5121951219512195,0.070332387354757,0.06650555637993406
122.1,0.5365853658536586,0.06832150294597851,0.06834661927365643
122.2,0.573170731707317,0.0687429249938094,0.06924154401190774
122.3,0.5487804878048781,0.06866891693783611,0.07076646518387458
122.4,0.5,0.06908322169828308,0.06991623254414785
122.5,0.5121951219512195,0.06892280096929601,0.07099063347913627
122.6,0.47560975609756095,0.06475438135469838,0.07215161603448969
122.7,0.43902439024390244,0.06418695064968641,0.07282047020325089
122.8,0.45121951219512196,0.06468801534031932,0.07320322378091035
122.9,0.45121951219512196,0.06253184939402671,0.07073751681161244
123.0,0.43902439024390244,0.06644219712147242,0.07114446517707693
123.1,0.4268292682926829,0.06464985648532648,0.0743447683972065
123.2,0.4268292682926829,0.0662519861596173,0.07167022251015281
123.3,0.4878048780487805,0.06518361549906823,0.07070303421661764
123.4,0.4268292682926829,0.06412883256053578,0.07139096333395623
123.5,0.4024390243902439,0.06611241786437172,0.07378027042460555
123.6,0.34146341463414637,0.06435832926367942,0.0729879279978748
123.7,0.43902439024390244,0.06533373010025244,0.07024866623282155
123.8,0.4268292682926829,0.06442268000518353,0.0703016347445535
123.9,0.4444444444444444,0.0642259115008446,0.07078248683616394
124.0,0.43209876543209874,0.06389501860073933,0.07045214522078247
124.1,0.4634146341463415,0.06491394814215123,0.07305063520646793
124.2,0.43902439024390244,0.06337981286778349,0.07194345327063567
124.3,0.43902439024390244,0.06254129419831637,0.07196649197436311
124.4,0.43902439024390244,0.0630530321224668,0.07408160857722673
124.5,0.4268292682926829,0.06370300285188917,0.07055788391713638
124.6,0.4634146341463415,0.066196972299736,0.07177227243945543
124.7,0.45121951219512196,0.06841222291206855,0.07317137881555347
124.8,0.4146341463414634,0.06916379173108478,0.07640588652468203
124.9,0.47560975609756095,0.07111383831424345,0.07608026812586124
125.0,0.45121951219512196,0.06650555637993406,0.07382777539748042
125.1,0.47560975609756095,0.06834661927365643,0.07554679780056292
125.2,0.4634146341463415,0.06924154401190774,0.0757562282063155
125.3,0.4634146341463415,0.07076646518387458,0.07589432454052472
125.4,0.47560975609756095,0.06991623254414785,0.07702331531223323
125.5,0.47560975609756095,0.07099063347913627,0.0762641030795047
125.6,0.5061728395061729,0.07215161603448969,0.07670061837040996
125.7,0.5432098765432098,0.07282047020325089,0.07674974711156013
125.8,0.6172839506172839,0.07320322378091035,0.07302123147297755
125.9,0.5679012345679012,0.07073751681161244,0.0707178398803434
126.0,0.5061728395061729,0.07114446517707693,0.07392112469519896
126.1,0.5432098765432098,0.0743447683972065,0.0731587329691525
126.2,0.5185185185185185,0.07167022251015281,0.07043505178876637
126.3,0.5432098765432098,0.07070303421661764,0.07169409855813268
126.4,0.5925925925925926,0.07139096333395623,0.07256475077622056
126.5,0.5432098765432098,0.07378027042460555,0.07369648319159337
126.6,0.5432098765432098,0.0729879279978748,0.07395770246280087
126.7,0.524390243902439,0.07024866623282155,0.07306137706070795
126.8,0.5121951219512195,0.0703016347445535,0.07362515795048519
126.9,0.4878048780487805,0.07078248683616394,0.07208896554681116
127.0,0.4878048780487805,0.07045214522078247,0.07537137246596316
127.1,0.5121951219512195,0.07305063520646793,0.0722237740269411
127.2,0.5609756097560976,0.07194345327063567,0.07296539426741941
127.3,0.5365853658536586,0.07196649197436311,0.07062847648515992
127.4,0.573170731707317,0.07408160857722673,0.07198781909263233
127.5,0.5487804878048781,0.07055788391713638,0.07315942011743762
127.6,0.5365853658536586,0.07177227243945543,0.07014098182046329
127.7,0.5609756097560976,0.07317137881555347,0.0728208179104233
127.8,0.5432098765432098,0.07640588652468203,0.07388388013378779
127.9,0.5802469135802469,0.07608026812586124,0.0747194622637905
128.0,0.5925925925925926,0.07382777539748042,0.07504082375566277
128.1,0.691358024691358,0.07554679780056292,0.07431150283571698
128.2,0.6296296296296297,0.07468449257257795,0.07310820878560888
128.3,0.5609756097560976,0.0753618328584412,0.07209371646909749
128.4,0.5609756097560976,0.07702331531223323,0.07348275903140015
128.5,0.5432098765432098,0.0762641030795047,0.07160761661657683
128.6,0.5375,0.07670061837040996,0.07121693975097255
128.7,0.5625,0.07594502751802698,0.07200213241819563
128.8,0.5125,0.06966932992479909,0.06914849558771104
128.9,0.5875,0.0707178398803434,0.07398924763290585
129.0,0.5679012345679012,0.07392112469519896,0.07490236313701445
129.1,0.5925925925925926,0.0731587329691525,0.07359740713069182
129.2,0.5679012345679012,0.07196589637978998,0.07692055379416432
129.3,0.5061728395061729,0.0749073457590507,0.07323046310686507
129.4,0.6049382716049383,0.07256475077622056,0.06952605437799173
129.5,0.49382716049382713,0.07369648319159337,0.07297518845376588
129.6,0.4691358024691358,0.07395770246280087,0.07281319628887467
129.7,0.48148148148148145,0.07326816132813077,0.07565751732297388
129.8,0.5,0.07349615581753052,0.07478329780910412
129.9,0.5125,0.07208896554681116,0.0781285779218617
130.0,0.5125,0.07537137246596316,0.0765965243488774
130.1,0.4625,0.0722237740269411,0.07846444709926173
130.2,0.4074074074074074,0.07296539426741941,0.07523696670069649
130.3,0.4074074074074074,0.07136668805329308,0.07633747970471332
130.4,0.38271604938271603,0.07198781909263233,0.0755346532697381
130.5,0.3950617283950617,0.07315942011743762,0.07616807927859039
130.6,0.4567901234567901,0.07014098182046329,0.0727697673281454
130.7,0.45121951219512196,0.0728208179104233,0.07436026367216324
130.8,0.4444444444444444,0.0782279630517521,0.07368230297814991
130.9,0.4444444444444444,0.0747194622637905,0.07592295620256484
131.0,0.5061728395061729,0.07504082375566277,0.07463273856082779
